Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.097;-;-;1.097;-;-
Wählende;524;47,8 %;-;524;47,8 %;-
Ungültige Stimmen;12;2,3 %;-;6;1,1 %;-
Gültige Stimmen;512;97,7 %;-;518;98,9 %;-
SPD;140;27,3 %;-;140;27,0 %;-
AfD;234;45,7 %;-;219;42,3 %;-
CDU;56;10,9 %;-;42;8,1 %;-
GRÜNE/B 90;3;0,6 %;-;7;1,4 %;-
DIE LINKE;29;5,7 %;-;13;2,5 %;-
BVB / FREIE WÄHLER;33;6,4 %;-;12;2,3 %;-
FDP;15;2,9 %;-;8;1,5 %;-
Tierschutzpartei;-;-;-;5;1,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;65;12,5 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,6 %;-
WU;-;-;-;3;0,6 %;-
dieBasis;2;0,4 %;-;-;-;-
