Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.144;-;-;1.144;-;-
Wählende;609;53,2 %;+20;609.0;53,2 %;+20
Ungültige Stimmen;11;1,8 %;+16;8.0;1,3 %;+10
Gültige Stimmen;598;98,2 %;-16;601.0;98,7 %;-10
SPD;234;39,1 %;-52;209.0;34,8 %;-14
AfD;185;30,9 %;+94;171.0;28,5 %;+43
CDU;109;18,2 %;+54;68.0;11,3 %;-45
GRÜNE/B 90;4;0,7 %;-72;9.0;1,5 %;-52
DIE LINKE;21;3,5 %;-18;11.0;1,8 %;-37
BVB / FREIE WÄHLER;41;6,9 %;+14;16.0;2,7 %;-27
FDP;4;0,7 %;-19;3.0;0,5 %;-24
Tierschutzpartei;-;-;-;13.0;2,2 %;-09
Plus;-;-;-;0.0;0,0 %;-03
BSW;-;-;-;93.0;15,5 %;+155
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-;1.0;0,2 %;+02
DLW;-;-;-;6.0;1,0 %;+10
WU;-;-;-;1.0;0,2 %;+02
