Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;881;-;-;881;-;-
Wählende;367;41,7 %;-;367;41,7 %;-
Ungültige Stimmen;6;1,6 %;-;4;1,1 %;-
Gültige Stimmen;361;98,4 %;-;363;98,9 %;-
SPD;131;36,3 %;-;131;36,1 %;-
AfD;147;40,7 %;-;136;37,5 %;-
CDU;27;7,5 %;-;23;6,3 %;-
GRÜNE/B 90;3;0,8 %;-;3;0,8 %;-
DIE LINKE;18;5,0 %;-;6;1,7 %;-
BVB / FREIE WÄHLER;11;3,0 %;-;3;0,8 %;-
FDP;4;1,1 %;-;2;0,6 %;-
Tierschutzpartei;13;3,6 %;-;15;4,1 %;-
Plus;-;-;-;3;0,8 %;-
BSW;-;-;-;40;11,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;7;1,9 %;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
