Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.344;-;-;1.344;-;-
Wählende;624;46,4 %;-;624.0;46,4 %;-
Ungültige Stimmen;12;1,9 %;-;10.0;1,6 %;-
Gültige Stimmen;612;98,1 %;-;614.0;98,4 %;-
SPD;196;32,0 %;-;171.0;27,9 %;-
AfD;263;43,0 %;-;255.0;41,5 %;-
CDU;85;13,9 %;-;55.0;9,0 %;-
GRÜNE/B 90;8;1,3 %;-;21.0;3,4 %;-
DIE LINKE;24;3,9 %;-;14.0;2,3 %;-
BVB / FREIE WÄHLER;24;3,9 %;-;13.0;2,1 %;-
FDP;9;1,5 %;-;2.0;0,3 %;-
Tierschutzpartei;-;-;-;6.0;1,0 %;-
Plus;-;-;-;4.0;0,7 %;-
BSW;-;-;-;68.0;11,1 %;-
III. Weg;3;0,5 %;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;3.0;0,5 %;-
WU;-;-;-;1.0;0,2 %;-
