Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;720;-;-;720;-;-
Wählende;373;51,8 %;-;373;51,8 %;-
Ungültige Stimmen;7;1,9 %;-;2;0,5 %;-
Gültige Stimmen;366;98,1 %;-;371;99,5 %;-
SPD;142;38,8 %;-;140;37,7 %;-
AfD;95;26,0 %;-;93;25,1 %;-
CDU;71;19,4 %;-;57;15,4 %;-
GRÜNE/B 90;23;6,3 %;-;20;5,4 %;-
DIE LINKE;18;4,9 %;-;10;2,7 %;-
BVB / FREIE WÄHLER;10;2,7 %;-;5;1,3 %;-
FDP;7;1,9 %;-;8;2,2 %;-
Tierschutzpartei;-;-;-;8;2,2 %;-
Plus;-;-;-;3;0,8 %;-
BSW;-;-;-;21;5,7 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,8 %;-
WU;-;-;-;2;0,5 %;-
