Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;374;-;-;374;-;-
Wählende;204;54,5 %;-;204;54,5 %;-
Ungültige Stimmen;5;2,5 %;-;5;2,5 %;-
Gültige Stimmen;199;97,5 %;-;199;97,5 %;-
SPD;63;31,7 %;-;54;27,1 %;-
AfD;86;43,2 %;-;77;38,7 %;-
CDU;24;12,1 %;-;21;10,6 %;-
GRÜNE/B 90;3;1,5 %;-;5;2,5 %;-
DIE LINKE;6;3,0 %;-;3;1,5 %;-
BVB / FREIE WÄHLER;14;7,0 %;-;3;1,5 %;-
FDP;2;1,0 %;-;2;1,0 %;-
Tierschutzpartei;-;-;-;3;1,5 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;28;14,1 %;-
III. Weg;1;0,5 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,5 %;-
WU;-;-;-;1;0,5 %;-
