Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.324;-;-;1.324;-;-
Wählende;573;43,3 %;-;573.0;43,3 %;-
Ungültige Stimmen;11;1,9 %;-;8.0;1,4 %;-
Gültige Stimmen;562;98,1 %;-;565.0;98,6 %;-
SPD;206;36,7 %;-;166.0;29,4 %;-
AfD;213;37,9 %;-;200.0;35,4 %;-
CDU;52;9,3 %;-;44.0;7,8 %;-
GRÜNE/B 90;14;2,5 %;-;26.0;4,6 %;-
DIE LINKE;29;5,2 %;-;19.0;3,4 %;-
BVB / FREIE WÄHLER;34;6,0 %;-;11.0;1,9 %;-
FDP;2;0,4 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;12.0;2,1 %;-
Plus;12;2,1 %;-;13.0;2,3 %;-
BSW;-;-;-;67.0;11,9 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;4.0;0,7 %;-
WU;-;-;-;1.0;0,2 %;-
