Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.001;-;-;1.001;-;-
Wählende;497;49,7 %;-;497.0;49,7 %;-
Ungültige Stimmen;5;1,0 %;-;4.0;0,8 %;-
Gültige Stimmen;492;99,0 %;-;493.0;99,2 %;-
SPD;228;46,3 %;-;138.0;28,0 %;-
AfD;146;29,7 %;-;131.0;26,6 %;-
CDU;72;14,6 %;-;60.0;12,2 %;-
GRÜNE/B 90;5;1,0 %;-;60.0;12,2 %;-
DIE LINKE;25;5,1 %;-;17.0;3,4 %;-
BVB / FREIE WÄHLER;13;2,6 %;-;10.0;2,0 %;-
FDP;3;0,6 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;9.0;1,8 %;-
Plus;-;-;-;0.0;0,0 %;-
BSW;-;-;-;65.0;13,2 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
