Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;144;-;-;144;-;-
Wählende;96;66,7 %;-;96;66,7 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;96;100,0 %;-;96;100,0 %;-
SPD;49;51,0 %;-;41;42,7 %;-
AfD;26;27,1 %;-;22;22,9 %;-
CDU;9;9,4 %;-;13;13,5 %;-
GRÜNE/B 90;2;2,1 %;-;1;1,0 %;-
DIE LINKE;1;1,0 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;8;8,3 %;-;4;4,2 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,0 %;-
Plus;1;1,0 %;-;1;1,0 %;-
BSW;-;-;-;13;13,5 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
