Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;993;-;-;993;-;-
Wählende;537;54,1 %;+118;537;54,1 %;+118
Ungültige Stimmen;9;1,7 %;+04;7;1,3 %;+03
Gültige Stimmen;528;98,3 %;-04;530;98,7 %;-03
SPD;139;26,3 %;+25;157;29,6 %;+29
AfD;190;36,0 %;+92;194;36,6 %;+87
CDU;164;31,1 %;+66;99;18,7 %;-01
GRÜNE/B 90;3;0,6 %;-58;8;1,5 %;-48
DIE LINKE;14;2,7 %;-91;12;2,3 %;-92
BVB / FREIE WÄHLER;12;2,3 %;-26;5;0,9 %;-28
FDP;3;0,6 %;-13;0;0,0 %;-20
Tierschutzpartei;-;-;-;4;0,8 %;-09
Plus;1;0,2 %;+02;2;0,4 %;-08
BSW;-;-;-;48;9,1 %;+91
III. Weg;1;0,2 %;+02;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
EB Mießner;1;0,2 %;+02;-;-;-
