Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;822;-;-;822;-;-
Wählende;367;44,6 %;-;367;44,6 %;-
Ungültige Stimmen;2;0,5 %;-;0;0,0 %;-
Gültige Stimmen;365;99,5 %;-;367;100,0 %;-
SPD;162;44,4 %;-;133;36,2 %;-
AfD;119;32,6 %;-;109;29,7 %;-
CDU;35;9,6 %;-;29;7,9 %;-
GRÜNE/B 90;10;2,7 %;-;15;4,1 %;-
DIE LINKE;14;3,8 %;-;7;1,9 %;-
BVB / FREIE WÄHLER;16;4,4 %;-;9;2,5 %;-
FDP;4;1,1 %;-;3;0,8 %;-
Tierschutzpartei;-;-;-;4;1,1 %;-
Plus;-;-;-;4;1,1 %;-
BSW;-;-;-;50;13,6 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;5;1,4 %;-;1;0,3 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;0;0,0 %;-
