Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;755;-;-;755;-;-
Wählende;433;57,4 %;-;433;57,4 %;-
Ungültige Stimmen;10;2,3 %;-;7;1,6 %;-
Gültige Stimmen;423;97,7 %;-;426;98,4 %;-
SPD;137;32,4 %;-;135;31,7 %;-
AfD;179;42,3 %;-;164;38,5 %;-
CDU;66;15,6 %;-;44;10,3 %;-
GRÜNE/B 90;4;0,9 %;-;3;0,7 %;-
DIE LINKE;19;4,5 %;-;7;1,6 %;-
BVB / FREIE WÄHLER;15;3,5 %;-;14;3,3 %;-
FDP;1;0,2 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;9;2,1 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;42;9,9 %;-
III. Weg;2;0,5 %;-;3;0,7 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,5 %;-
