Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;883;-;-;883;-;-
Wählende;419;47,5 %;-;419;47,5 %;-
Ungültige Stimmen;6;1,4 %;-;5;1,2 %;-
Gültige Stimmen;413;98,6 %;-;414;98,8 %;-
SPD;116;28,1 %;-;108;26,1 %;-
AfD;188;45,5 %;-;173;41,8 %;-
CDU;31;7,5 %;-;21;5,1 %;-
GRÜNE/B 90;6;1,5 %;-;7;1,7 %;-
DIE LINKE;25;6,1 %;-;9;2,2 %;-
BVB / FREIE WÄHLER;41;9,9 %;-;24;5,8 %;-
FDP;6;1,5 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;13;3,1 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;50;12,1 %;-
III. Weg;-;-;-;2;0,5 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
