Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.126;-;-;1.126;-;-
Wählende;688;61,1 %;+05;688.0;61,1 %;+05
Ungültige Stimmen;8;1,2 %;-04;7.0;1,0 %;-04
Gültige Stimmen;680;98,8 %;+04;681.0;99,0 %;+04
SPD;144;21,2 %;+141;142.0;20,9 %;+45
AfD;389;57,2 %;+264;361.0;53,0 %;+115
CDU;93;13,7 %;-411;78.0;11,5 %;-185
GRÜNE/B 90;2;0,3 %;-09;1.0;0,1 %;-16
DIE LINKE;13;1,9 %;-21;6.0;0,9 %;-37
BVB / FREIE WÄHLER;36;5,3 %;+40;12.0;1,8 %;-04
FDP;3;0,4 %;-04;0.0;0,0 %;-17
Tierschutzpartei;-;-;-;6.0;0,9 %;-08
Plus;-;-;-;4.0;0,6 %;+03
BSW;-;-;-;64.0;9,4 %;+94
III. Weg;-;-;-;1.0;0,1 %;+01
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;4.0;0,6 %;+06
WU;-;-;-;2.0;0,3 %;+03
