Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;602;-;-;602;-;-
Wählende;353;58,6 %;-;353;58,6 %;-
Ungültige Stimmen;4;1,1 %;-;3;0,8 %;-
Gültige Stimmen;349;98,9 %;-;350;99,2 %;-
SPD;128;36,7 %;-;125;35,7 %;-
AfD;139;39,8 %;-;126;36,0 %;-
CDU;45;12,9 %;-;36;10,3 %;-
GRÜNE/B 90;5;1,4 %;-;5;1,4 %;-
DIE LINKE;12;3,4 %;-;10;2,9 %;-
BVB / FREIE WÄHLER;18;5,2 %;-;4;1,1 %;-
FDP;2;0,6 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;7;2,0 %;-
Plus;-;-;-;3;0,9 %;-
BSW;-;-;-;31;8,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;3;0,9 %;-
