Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;756;-;-;756;-;-
Wählende;392;51,9 %;-;392;51,9 %;-
Ungültige Stimmen;4;1,0 %;-;4;1,0 %;-
Gültige Stimmen;388;99,0 %;-;388;99,0 %;-
SPD;91;23,5 %;-;113;29,1 %;-
AfD;107;27,6 %;-;115;29,6 %;-
CDU;65;16,8 %;-;44;11,3 %;-
GRÜNE/B 90;11;2,8 %;-;14;3,6 %;-
DIE LINKE;23;5,9 %;-;17;4,4 %;-
BVB / FREIE WÄHLER;86;22,2 %;-;27;7,0 %;-
FDP;0;0,0 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;10;2,6 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;43;11,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;0;0,0 %;-;-;-;-
EB Link;5;1,3 %;-;-;-;-
