Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.066;-;-;1.066;-;-
Ungültige Stimmen;8;0,8 %;-;4.0;0,4 %;-
Gültige Stimmen;1.058;99,2 %;-;1.062;99,6 %;-
SPD;352;33,3 %;-;314.0;29,6 %;-
AfD;215;20,3 %;-;173.0;16,3 %;-
CDU;158;14,9 %;-;124.0;11,7 %;-
GRÜNE/B 90;31;2,9 %;-;29.0;2,7 %;-
DIE LINKE;177;16,7 %;-;75.0;7,1 %;-
BVB / FREIE WÄHLER;105;9,9 %;-;48.0;4,5 %;-
FDP;20;1,9 %;-;11.0;1,0 %;-
Tierschutzpartei;-;-;-;34.0;3,2 %;-
Plus;-;-;-;10.0;0,9 %;-
BSW;-;-;-;237.0;22,3 %;-
III. Weg;-;-;-;1.0;0,1 %;-
DKP;-;-;-;1.0;0,1 %;-
DLW;-;-;-;3.0;0,3 %;-
WU;-;-;-;2.0;0,2 %;-
