Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;247;-;-;247;-;-
Wählende;147;59,5 %;-;147;59,5 %;-
Ungültige Stimmen;3;2,0 %;-;4;2,7 %;-
Gültige Stimmen;144;98,0 %;-;143;97,3 %;-
SPD;60;41,7 %;-;56;39,2 %;-
AfD;53;36,8 %;-;46;32,2 %;-
CDU;13;9,0 %;-;9;6,3 %;-
GRÜNE/B 90;1;0,7 %;-;2;1,4 %;-
DIE LINKE;5;3,5 %;-;4;2,8 %;-
BVB / FREIE WÄHLER;5;3,5 %;-;1;0,7 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,4 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;15;10,5 %;-
III. Weg;-;-;-;3;2,1 %;-
DKP;-;-;-;0;0,0 %;-
DLW;7;4,9 %;-;5;3,5 %;-
WU;-;-;-;0;0,0 %;-
