Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;737;-;-;737;-;-
Ungültige Stimmen;7;0,9 %;-;4;0,5 %;-
Gültige Stimmen;730;99,1 %;-;733;99,5 %;-
SPD;258;35,3 %;-;238;32,5 %;-
AfD;153;21,0 %;-;139;19,0 %;-
CDU;141;19,3 %;-;107;14,6 %;-
GRÜNE/B 90;49;6,7 %;-;43;5,9 %;-
DIE LINKE;38;5,2 %;-;22;3,0 %;-
BVB / FREIE WÄHLER;56;7,7 %;-;22;3,0 %;-
FDP;14;1,9 %;-;8;1,1 %;-
Tierschutzpartei;-;-;-;22;3,0 %;-
Plus;-;-;-;10;1,4 %;-
BSW;-;-;-;116;15,8 %;-
III. Weg;-;-;-;1;0,1 %;-
DKP;6;0,8 %;-;1;0,1 %;-
DLW;-;-;-;1;0,1 %;-
WU;-;-;-;3;0,4 %;-
EB Schamberger;15;2,1 %;-;-;-;-
