Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;609;-;-;609;-;-
Wählende;285;46,8 %;-;285;46,8 %;-
Ungültige Stimmen;3;1,1 %;-;5;1,8 %;-
Gültige Stimmen;282;98,9 %;-;280;98,2 %;-
SPD;103;36,5 %;-;83;29,6 %;-
AfD;106;37,6 %;-;98;35,0 %;-
CDU;30;10,6 %;-;31;11,1 %;-
GRÜNE/B 90;5;1,8 %;-;7;2,5 %;-
DIE LINKE;21;7,4 %;-;11;3,9 %;-
BVB / FREIE WÄHLER;14;5,0 %;-;6;2,1 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;6;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;33;11,8 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;1,1 %;-;2;0,7 %;-
WU;-;-;-;2;0,7 %;-
