Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.209;-;-;1.209;-;-
Wählende;620;51,3 %;-;620;51,3 %;-
Ungültige Stimmen;7;1,1 %;-;4;0,6 %;-
Gültige Stimmen;613;98,9 %;-;616;99,4 %;-
SPD;169;27,6 %;-;160;26,0 %;-
AfD;272;44,4 %;-;256;41,6 %;-
CDU;100;16,3 %;-;74;12,0 %;-
GRÜNE/B 90;5;0,8 %;-;9;1,5 %;-
DIE LINKE;27;4,4 %;-;13;2,1 %;-
BVB / FREIE WÄHLER;22;3,6 %;-;8;1,3 %;-
FDP;5;0,8 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;6;1,0 %;-
Plus;4;0,7 %;-;6;1,0 %;-
BSW;-;-;-;76;12,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;1;0,2 %;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;5;0,8 %;-
Demokraten BB;8;1,3 %;-;-;-;-
