Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.799;-;-;1.799;-;-
Wählende;703;39,1 %;-;703.0;39,1 %;-
Ungültige Stimmen;10;1,4 %;-;3.0;0,4 %;-
Gültige Stimmen;693;98,6 %;-;700.0;99,6 %;-
SPD;237;34,2 %;-;223.0;31,9 %;-
AfD;328;47,3 %;-;296.0;42,3 %;-
CDU;53;7,6 %;-;37.0;5,3 %;-
GRÜNE/B 90;5;0,7 %;-;4.0;0,6 %;-
DIE LINKE;39;5,6 %;-;22.0;3,1 %;-
BVB / FREIE WÄHLER;29;4,2 %;-;12.0;1,7 %;-
FDP;2;0,3 %;-;0.0;0,0 %;-
Tierschutzpartei;-;-;-;10.0;1,4 %;-
Plus;-;-;-;6.0;0,9 %;-
BSW;-;-;-;85.0;12,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,1 %;-
DLW;-;-;-;1.0;0,1 %;-
WU;-;-;-;3.0;0,4 %;-
