Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;512;-;-;512;-;-
Wählende;253;49,4 %;-;253;49,4 %;-
Ungültige Stimmen;3;1,2 %;-;2;0,8 %;-
Gültige Stimmen;250;98,8 %;-;251;99,2 %;-
SPD;82;32,8 %;-;67;26,7 %;-
AfD;85;34,0 %;-;79;31,5 %;-
CDU;34;13,6 %;-;18;7,2 %;-
GRÜNE/B 90;4;1,6 %;-;6;2,4 %;-
DIE LINKE;14;5,6 %;-;10;4,0 %;-
BVB / FREIE WÄHLER;29;11,6 %;-;6;2,4 %;-
FDP;2;0,8 %;-;3;1,2 %;-
Tierschutzpartei;-;-;-;10;4,0 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;49;19,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,4 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;0;0,0 %;-
