Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.124;-;-;1.124;-;-
Wählende;553;49,2 %;-;553.0;49,2 %;-
Ungültige Stimmen;9;1,6 %;-;6.0;1,1 %;-
Gültige Stimmen;544;98,4 %;-;547.0;98,9 %;-
SPD;161;29,6 %;-;147.0;26,9 %;-
AfD;229;42,1 %;-;206.0;37,7 %;-
CDU;64;11,8 %;-;40.0;7,3 %;-
GRÜNE/B 90;8;1,5 %;-;25.0;4,6 %;-
DIE LINKE;33;6,1 %;-;12.0;2,2 %;-
BVB / FREIE WÄHLER;41;7,5 %;-;10.0;1,8 %;-
FDP;8;1,5 %;-;8.0;1,5 %;-
Tierschutzpartei;-;-;-;12.0;2,2 %;-
Plus;-;-;-;5.0;0,9 %;-
BSW;-;-;-;76.0;13,9 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;3.0;0,5 %;-
WU;-;-;-;2.0;0,4 %;-
