Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;520;-;-;520;-;-
Wählende;307;59,0 %;-;307;59,0 %;-
Ungültige Stimmen;5;1,6 %;-;4;1,3 %;-
Gültige Stimmen;302;98,4 %;-;303;98,7 %;-
SPD;100;33,1 %;-;94;31,0 %;-
AfD;120;39,7 %;-;112;37,0 %;-
CDU;41;13,6 %;-;38;12,5 %;-
GRÜNE/B 90;4;1,3 %;-;3;1,0 %;-
DIE LINKE;17;5,6 %;-;11;3,6 %;-
BVB / FREIE WÄHLER;10;3,3 %;-;3;1,0 %;-
FDP;1;0,3 %;-;1;0,3 %;-
Tierschutzpartei;5;1,7 %;-;3;1,0 %;-
Plus;-;-;-;2;0,7 %;-
BSW;-;-;-;35;11,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;4;1,3 %;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
