Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;299;-;-;299;-;-
Wählende;198;66,2 %;+151;198;66,2 %;+151
Ungültige Stimmen;2;1,0 %;-04;2;1,0 %;-04
Gültige Stimmen;196;99,0 %;+04;196;99,0 %;+04
SPD;57;29,1 %;+68;46;23,5 %;-23
AfD;93;47,4 %;+205;80;40,8 %;+129
CDU;24;12,2 %;-96;26;13,3 %;-50
GRÜNE/B 90;0;0,0 %;-56;4;2,0 %;-34
DIE LINKE;4;2,0 %;-98;2;1,0 %;-73
BVB / FREIE WÄHLER;18;9,2 %;+09;5;2,6 %;-38
FDP;0;0,0 %;-32;0;0,0 %;-41
Tierschutzpartei;-;-;-;5;2,6 %;-01
Plus;-;-;-;1;0,5 %;-04
BSW;-;-;-;25;12,8 %;+128
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;1,0 %;+10
WU;-;-;-;0;0,0 %;00
