Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.207;-;-;1.207;-;-
Wählende;578;47,9 %;-;578.0;47,9 %;-
Ungültige Stimmen;2;0,3 %;-;2.0;0,3 %;-
Gültige Stimmen;576;99,7 %;-;576.0;99,7 %;-
SPD;246;42,7 %;-;224.0;38,9 %;-
AfD;110;19,1 %;-;102.0;17,7 %;-
CDU;139;24,1 %;-;124.0;21,5 %;-
GRÜNE/B 90;30;5,2 %;-;39.0;6,8 %;-
DIE LINKE;20;3,5 %;-;12.0;2,1 %;-
BVB / FREIE WÄHLER;9;1,6 %;-;5.0;0,9 %;-
FDP;8;1,4 %;-;9.0;1,6 %;-
Tierschutzpartei;-;-;-;6.0;1,0 %;-
Plus;14;2,4 %;-;12.0;2,1 %;-
BSW;-;-;-;41.0;7,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
