Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;251;-;-;251;-;-
Wählende;172;68,5 %;+199;172;68,5 %;+199
Ungültige Stimmen;10;5,8 %;+46;1;0,6 %;-06
Gültige Stimmen;162;94,2 %;-46;171;99,4 %;+06
SPD;75;46,3 %;+129;65;38,0 %;+49
AfD;-;-;-237;51;29,8 %;+35
CDU;26;16,0 %;+45;17;9,9 %;-21
GRÜNE/B 90;3;1,9 %;-61;5;2,9 %;-44
DIE LINKE;5;3,1 %;-49;5;2,9 %;-62
BVB / FREIE WÄHLER;15;9,3 %;-43;4;2,3 %;-39
FDP;4;2,5 %;+07;1;0,6 %;-17
Tierschutzpartei;-;-;-;2;1,2 %;-14
Plus;-;-;-;5;2,9 %;+23
BSW;-;-;-;13;7,6 %;+76
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;1,8 %;+18
WU;-;-;-;0;0,0 %;00
EB Raue;34;21,0 %;+210;-;-;-
