Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;135;-;-;135;-;-
Wählende;90;66,7 %;+181;90;66,7 %;+181
Ungültige Stimmen;0;0,0 %;00;1;1,1 %;+11
Gültige Stimmen;90;100,0 %;00;89;98,9 %;-11
SPD;37;41,1 %;+137;30;33,7 %;+22
AfD;37;41,1 %;+179;33;37,1 %;+109
CDU;6;6,7 %;-11;4;4,5 %;-50
GRÜNE/B 90;1;1,1 %;-48;1;1,1 %;-72
DIE LINKE;4;4,4 %;-158;4;4,5 %;-62
BVB / FREIE WÄHLER;3;3,3 %;-44;1;1,1 %;-42
FDP;0;0,0 %;-77;0;0,0 %;-65
Tierschutzpartei;-;-;-;2;2,2 %;+11
Plus;-;-;-;0;0,0 %;00
BSW;-;-;-;12;13,5 %;+135
III. Weg;-;-;-;1;1,1 %;+11
DKP;-;-;-;0;0,0 %;00
DLW;2;2,2 %;+22;1;1,1 %;+11
WU;-;-;-;0;0,0 %;00
