Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;772;-;-;772;-;-
Wählende;366;47,4 %;-;366;47,4 %;-
Ungültige Stimmen;9;2,5 %;-;5;1,4 %;-
Gültige Stimmen;357;97,5 %;-;361;98,6 %;-
SPD;139;38,9 %;-;124;34,3 %;-
AfD;131;36,7 %;-;120;33,2 %;-
CDU;30;8,4 %;-;20;5,5 %;-
GRÜNE/B 90;9;2,5 %;-;10;2,8 %;-
DIE LINKE;19;5,3 %;-;9;2,5 %;-
BVB / FREIE WÄHLER;15;4,2 %;-;6;1,7 %;-
FDP;4;1,1 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;14;3,9 %;-
Plus;10;2,8 %;-;8;2,2 %;-
BSW;-;-;-;48;13,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
