Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;633;-;-;633;-;-
Wählende;326;51,5 %;-;326;51,5 %;-
Ungültige Stimmen;3;0,9 %;-;2;0,6 %;-
Gültige Stimmen;323;99,1 %;-;324;99,4 %;-
SPD;91;28,2 %;-;91;28,1 %;-
AfD;151;46,7 %;-;140;43,2 %;-
CDU;46;14,2 %;-;24;7,4 %;-
GRÜNE/B 90;2;0,6 %;-;2;0,6 %;-
DIE LINKE;-;-;-;10;3,1 %;-
BVB / FREIE WÄHLER;31;9,6 %;-;4;1,2 %;-
FDP;2;0,6 %;-;3;0,9 %;-
Tierschutzpartei;-;-;-;2;0,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;45;13,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,9 %;-
WU;-;-;-;0;0,0 %;-
