Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;485;-;-;485;-;-
Wählende;302;62,3 %;-;302;62,3 %;-
Ungültige Stimmen;3;1,0 %;-;2;0,7 %;-
Gültige Stimmen;299;99,0 %;-;300;99,3 %;-
SPD;85;28,4 %;-;78;26,0 %;-
AfD;114;38,1 %;-;106;35,3 %;-
CDU;60;20,1 %;-;43;14,3 %;-
GRÜNE/B 90;5;1,7 %;-;10;3,3 %;-
DIE LINKE;8;2,7 %;-;10;3,3 %;-
BVB / FREIE WÄHLER;23;7,7 %;-;9;3,0 %;-
FDP;4;1,3 %;-;2;0,7 %;-
Tierschutzpartei;-;-;-;8;2,7 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;30;10,0 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,7 %;-
WU;-;-;-;0;0,0 %;-
