Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;59.014;-;-;59.014;-;-
Wählende;45.064;76,4 %;+134;45.064;76,4 %;+134
Ungültige Stimmen;565;1,3 %;-06;316.0;0,7 %;-10
Gültige Stimmen;44.499;98,7 %;+06;44.748;99,3 %;+10
SPD;12.194;27,4 %;+38;11.859;26,5 %;+28
AfD;15.540;34,9 %;+110;14.015;31,3 %;+69
CDU;7.300;16,4 %;-07;5.169;11,6 %;-32
GRÜNE/B 90;1.172;2,6 %;-67;1.624;3,6 %;-65
DIE LINKE;2.507;5,6 %;-65;1.32;2,9 %;-88
BVB / FREIE WÄHLER;5.401;12,1 %;+29;2.008;4,5 %;-40
FDP;385;0,9 %;-19;296.0;0,7 %;-24
Tierschutzpartei;-;-;-;776.0;1,7 %;-08
Plus;-;-;-;345.0;0,8 %;-01
BSW;-;-;-;7.011;15,7 %;+157
III. Weg;-;-;-;37.0;0,1 %;+01
DKP;-;-;-;30.0;0,1 %;+01
DLW;-;-;-;184.0;0,4 %;+04
WU;-;-;-;74.0;0,2 %;+02
