Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;335;-;-;335;-;-
Wählende;188;56,1 %;-;188;56,1 %;-
Ungültige Stimmen;8;4,3 %;-;3;1,6 %;-
Gültige Stimmen;180;95,7 %;-;185;98,4 %;-
SPD;84;46,7 %;-;79;42,7 %;-
AfD;-;-;-;62;33,5 %;-
CDU;30;16,7 %;-;21;11,4 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;6;3,3 %;-;1;0,5 %;-
BVB / FREIE WÄHLER;11;6,1 %;-;3;1,6 %;-
FDP;3;1,7 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;1;0,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;14;7,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,6 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;46;25,6 %;-;-;-;-
