Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.209;-;-;1.209;-;-
Wählende;666;55,1 %;-;666.0;55,1 %;-
Ungültige Stimmen;3;0,5 %;-;1.0;0,2 %;-
Gültige Stimmen;663;99,5 %;-;665.0;99,8 %;-
SPD;205;30,9 %;-;253.0;38,0 %;-
AfD;77;11,6 %;-;74.0;11,1 %;-
CDU;101;15,2 %;-;111.0;16,7 %;-
GRÜNE/B 90;196;29,6 %;-;109.0;16,4 %;-
DIE LINKE;24;3,6 %;-;23.0;3,5 %;-
BVB / FREIE WÄHLER;23;3,5 %;-;12.0;1,8 %;-
FDP;22;3,3 %;-;11.0;1,7 %;-
Tierschutzpartei;15;2,3 %;-;9.0;1,4 %;-
Plus;-;-;-;16.0;2,4 %;-
BSW;-;-;-;46.0;6,9 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;0.0;0,0 %;-
