Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;279;-;-;279;-;-
Wählende;161;57,7 %;-;161;57,7 %;-
Ungültige Stimmen;1;0,6 %;-;1;0,6 %;-
Gültige Stimmen;160;99,4 %;-;160;99,4 %;-
SPD;57;35,6 %;-;47;29,4 %;-
AfD;60;37,5 %;-;58;36,2 %;-
CDU;28;17,5 %;-;17;10,6 %;-
GRÜNE/B 90;1;0,6 %;-;8;5,0 %;-
DIE LINKE;4;2,5 %;-;5;3,1 %;-
BVB / FREIE WÄHLER;3;1,9 %;-;1;0,6 %;-
FDP;2;1,2 %;-;2;1,2 %;-
Tierschutzpartei;-;-;-;5;3,1 %;-
Plus;3;1,9 %;-;1;0,6 %;-
BSW;-;-;-;15;9,4 %;-
III. Weg;2;1,2 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,6 %;-
WU;-;-;-;0;0,0 %;-
