Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;605;-;-;605;-;-
Wählende;277;45,8 %;-;277;45,8 %;-
Ungültige Stimmen;2;0,7 %;-;2;0,7 %;-
Gültige Stimmen;275;99,3 %;-;275;99,3 %;-
SPD;82;29,8 %;-;78;28,4 %;-
AfD;108;39,3 %;-;95;34,5 %;-
CDU;62;22,5 %;-;49;17,8 %;-
GRÜNE/B 90;5;1,8 %;-;7;2,5 %;-
DIE LINKE;10;3,6 %;-;8;2,9 %;-
BVB / FREIE WÄHLER;6;2,2 %;-;2;0,7 %;-
FDP;2;0,7 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;4;1,5 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;27;9,8 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;1;0,4 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;0;0,0 %;-
