Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;123;-;-;123;-;-
Wählende;70;56,9 %;-;70;56,9 %;-
Ungültige Stimmen;2;2,9 %;-;1;1,4 %;-
Gültige Stimmen;68;97,1 %;-;69;98,6 %;-
SPD;21;30,9 %;-;17;24,6 %;-
AfD;36;52,9 %;-;32;46,4 %;-
CDU;7;10,3 %;-;6;8,7 %;-
GRÜNE/B 90;0;0,0 %;-;1;1,4 %;-
DIE LINKE;1;1,5 %;-;3;4,3 %;-
BVB / FREIE WÄHLER;0;0,0 %;-;1;1,4 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;2,9 %;-
Plus;1;1,5 %;-;0;0,0 %;-
BSW;-;-;-;5;7,2 %;-
III. Weg;2;2,9 %;-;2;2,9 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
