Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;640;-;-;640;-;-
Wählende;375;58,6 %;-;375;58,6 %;-
Ungültige Stimmen;2;0,5 %;-;0;0,0 %;-
Gültige Stimmen;373;99,5 %;-;375;100,0 %;-
SPD;197;52,8 %;-;137;36,5 %;-
AfD;65;17,4 %;-;64;17,1 %;-
CDU;60;16,1 %;-;49;13,1 %;-
GRÜNE/B 90;16;4,3 %;-;64;17,1 %;-
DIE LINKE;14;3,8 %;-;17;4,5 %;-
BVB / FREIE WÄHLER;16;4,3 %;-;6;1,6 %;-
FDP;5;1,3 %;-;4;1,1 %;-
Tierschutzpartei;-;-;-;8;2,1 %;-
Plus;-;-;-;5;1,3 %;-
BSW;-;-;-;20;5,3 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
