Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;655;-;-;655;-;-
Wählende;368;56,2 %;-;368;56,2 %;-
Ungültige Stimmen;4;1,1 %;-;2;0,5 %;-
Gültige Stimmen;364;98,9 %;-;366;99,5 %;-
SPD;166;45,6 %;-;138;37,7 %;-
AfD;86;23,6 %;-;81;22,1 %;-
CDU;60;16,5 %;-;46;12,6 %;-
GRÜNE/B 90;19;5,2 %;-;41;11,2 %;-
DIE LINKE;6;1,6 %;-;7;1,9 %;-
BVB / FREIE WÄHLER;20;5,5 %;-;7;1,9 %;-
FDP;7;1,9 %;-;12;3,3 %;-
Tierschutzpartei;-;-;-;6;1,6 %;-
Plus;-;-;-;4;1,1 %;-
BSW;-;-;-;24;6,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
