Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;323;-;-;323;-;-
Wählende;176;54,5 %;-;176;54,5 %;-
Ungültige Stimmen;2;1,1 %;-;0;0,0 %;-
Gültige Stimmen;174;98,9 %;-;176;100,0 %;-
SPD;62;35,6 %;-;58;33,0 %;-
AfD;66;37,9 %;-;59;33,5 %;-
CDU;22;12,6 %;-;24;13,6 %;-
GRÜNE/B 90;5;2,9 %;-;11;6,2 %;-
DIE LINKE;5;2,9 %;-;3;1,7 %;-
BVB / FREIE WÄHLER;12;6,9 %;-;1;0,6 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,6 %;-
Plus;2;1,1 %;-;0;0,0 %;-
BSW;-;-;-;19;10,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
