Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;876;-;-;876;-;-
Wählende;444;50,7 %;-;444;50,7 %;-
Ungültige Stimmen;4;0,9 %;-;5;1,1 %;-
Gültige Stimmen;440;99,1 %;-;439;98,9 %;-
SPD;100;22,7 %;-;85;19,4 %;-
AfD;235;53,4 %;-;211;48,1 %;-
CDU;60;13,6 %;-;52;11,8 %;-
GRÜNE/B 90;2;0,5 %;-;3;0,7 %;-
DIE LINKE;14;3,2 %;-;8;1,8 %;-
BVB / FREIE WÄHLER;27;6,1 %;-;4;0,9 %;-
FDP;2;0,5 %;-;4;0,9 %;-
Tierschutzpartei;-;-;-;5;1,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;62;14,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,7 %;-
WU;-;-;-;2;0,5 %;-
