Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;407;-;-;407;-;-
Wählende;250;61,4 %;-;250;61,4 %;-
Ungültige Stimmen;7;2,8 %;-;3;1,2 %;-
Gültige Stimmen;243;97,2 %;-;247;98,8 %;-
SPD;55;22,6 %;-;50;20,2 %;-
AfD;131;53,9 %;-;127;51,4 %;-
CDU;23;9,5 %;-;13;5,3 %;-
GRÜNE/B 90;4;1,6 %;-;8;3,2 %;-
DIE LINKE;8;3,3 %;-;3;1,2 %;-
BVB / FREIE WÄHLER;22;9,1 %;-;9;3,6 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;1,2 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;32;13,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;0;0,0 %;-
