Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;256;-;-;256;-;-
Ungültige Stimmen;3;1,2 %;-;1;0,4 %;-
Gültige Stimmen;253;98,8 %;-;255;99,6 %;-
SPD;71;28,1 %;-;81;31,8 %;-
AfD;60;23,7 %;-;56;22,0 %;-
CDU;66;26,1 %;-;43;16,9 %;-
GRÜNE/B 90;2;0,8 %;-;6;2,4 %;-
DIE LINKE;11;4,3 %;-;3;1,2 %;-
BVB / FREIE WÄHLER;20;7,9 %;-;9;3,5 %;-
FDP;9;3,6 %;-;2;0,8 %;-
Tierschutzpartei;-;-;-;9;3,5 %;-
Plus;1;0,4 %;-;3;1,2 %;-
BSW;-;-;-;43;16,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;2;0,8 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
Demokraten BB;11;4,3 %;-;-;-;-
