Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;219;-;-;219;-;-
Wählende;142;64,8 %;-;142;64,8 %;-
Ungültige Stimmen;3;2,1 %;-;3;2,1 %;-
Gültige Stimmen;139;97,9 %;-;139;97,9 %;-
SPD;25;18,0 %;-;26;18,7 %;-
AfD;67;48,2 %;-;64;46,0 %;-
CDU;26;18,7 %;-;21;15,1 %;-
GRÜNE/B 90;2;1,4 %;-;1;0,7 %;-
DIE LINKE;2;1,4 %;-;3;2,2 %;-
BVB / FREIE WÄHLER;6;4,3 %;-;2;1,4 %;-
FDP;0;0,0 %;-;2;1,4 %;-
Tierschutzpartei;-;-;-;3;2,2 %;-
Plus;1;0,7 %;-;0;0,0 %;-
BSW;-;-;-;13;9,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,7 %;-
DLW;10;7,2 %;-;3;2,2 %;-
WU;-;-;-;0;0,0 %;-
