Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;235;-;-;235;-;-
Wählende;140;59,6 %;-;140;59,6 %;-
Ungültige Stimmen;1;0,7 %;-;1;0,7 %;-
Gültige Stimmen;139;99,3 %;-;139;99,3 %;-
SPD;47;33,8 %;-;46;33,1 %;-
AfD;37;26,6 %;-;35;25,2 %;-
CDU;33;23,7 %;-;27;19,4 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;2;1,4 %;-;3;2,2 %;-
BVB / FREIE WÄHLER;15;10,8 %;-;3;2,2 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;5;3,6 %;-;2;1,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;22;15,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,7 %;-
WU;-;-;-;0;0,0 %;-
