Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;425;-;-;425;-;-
Wählende;265;62,4 %;-;265;62,4 %;-
Ungültige Stimmen;5;1,9 %;-;7;2,6 %;-
Gültige Stimmen;260;98,1 %;-;258;97,4 %;-
SPD;60;23,1 %;-;57;22,1 %;-
AfD;152;58,5 %;-;139;53,9 %;-
CDU;22;8,5 %;-;14;5,4 %;-
GRÜNE/B 90;1;0,4 %;-;1;0,4 %;-
DIE LINKE;4;1,5 %;-;1;0,4 %;-
BVB / FREIE WÄHLER;17;6,5 %;-;8;3,1 %;-
FDP;4;1,5 %;-;2;0,8 %;-
Tierschutzpartei;-;-;-;2;0,8 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;31;12,0 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;0;0,0 %;-
