Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;48.358;-;-;48.358;-;-
Wählende;34.517;71,4 %;+128;34.517;71,4 %;+128
Ungültige Stimmen;434;1,3 %;-02;278.0;0,8 %;-06
Gültige Stimmen;34.083;98,7 %;+02;34.239;99,2 %;+06
SPD;11.332;33,2 %;+83;10.393;30,4 %;+45
AfD;11.358;33,3 %;+106;10.402;30,4 %;+61
CDU;6.300;18,5 %;-24;4.243;12,4 %;-34
GRÜNE/B 90;740;2,2 %;-60;1.153;3,4 %;-65
DIE LINKE;1.399;4,1 %;-66;950.0;2,8 %;-78
BVB / FREIE WÄHLER;1.593;4,7 %;-15;769.0;2,2 %;-25
FDP;390;1,1 %;-29;312.0;0,9 %;-29
Tierschutzpartei;-;-;-;899.0;2,6 %;-06
Plus;759;2,2 %;+11;437.0;1,3 %;-02
BSW;-;-;-;4.39;12,8 %;+128
III. Weg;212;0,6 %;+06;72.0;0,2 %;+02
DKP;-;-;-;16.0;0,0 %;+00
DLW;-;-;-;127.0;0,4 %;+04
WU;-;-;-;76.0;0,2 %;+02
