Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;76;-;-;76;-;-
Wählende;53;69,7 %;+83;53;69,7 %;+83
Ungültige Stimmen;2;3,8 %;+23;0;0,0 %;-13
Gültige Stimmen;51;96,2 %;-23;53;100,0 %;+13
SPD;14;27,5 %;-67;14;26,4 %;-94
AfD;16;31,4 %;+115;13;24,5 %;+52
CDU;12;23,5 %;+57;9;17,0 %;-29
GRÜNE/B 90;0;0,0 %;-156;1;1,9 %;-49
DIE LINKE;1;2,0 %;-27;0;0,0 %;-43
BVB / FREIE WÄHLER;7;13,7 %;+77;1;1,9 %;-41
FDP;1;2,0 %;+01;0;0,0 %;-32
Tierschutzpartei;-;-;-;1;1,9 %;-13
Plus;-;-;-;1;1,9 %;+06
BSW;-;-;-;12;22,6 %;+226
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;1,9 %;+19
WU;-;-;-;0;0,0 %;00
