Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.311;-;-;1.311;-;-
Wählende;498;38,0 %;-;498.0;38,0 %;-
Ungültige Stimmen;8;1,6 %;-;5.0;1,0 %;-
Gültige Stimmen;490;98,4 %;-;493.0;99,0 %;-
SPD;171;34,9 %;-;160.0;32,5 %;-
AfD;159;32,4 %;-;142.0;28,8 %;-
CDU;88;18,0 %;-;57.0;11,6 %;-
GRÜNE/B 90;16;3,3 %;-;22.0;4,5 %;-
DIE LINKE;30;6,1 %;-;16.0;3,2 %;-
BVB / FREIE WÄHLER;20;4,1 %;-;8.0;1,6 %;-
FDP;6;1,2 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;12.0;2,4 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;63.0;12,8 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;5.0;1,0 %;-
WU;-;-;-;2.0;0,4 %;-
