Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;555;-;-;555;-;-
Wählende;292;52,6 %;-;292;52,6 %;-
Ungültige Stimmen;3;1,0 %;-;0;0,0 %;-
Gültige Stimmen;289;99,0 %;-;292;100,0 %;-
SPD;124;42,9 %;-;94;32,2 %;-
AfD;66;22,8 %;-;59;20,2 %;-
CDU;64;22,1 %;-;53;18,2 %;-
GRÜNE/B 90;11;3,8 %;-;24;8,2 %;-
DIE LINKE;11;3,8 %;-;10;3,4 %;-
BVB / FREIE WÄHLER;8;2,8 %;-;4;1,4 %;-
FDP;2;0,7 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;4;1,4 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;42;14,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;1,0 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
