Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;132;-;-;132;-;-
Wählende;58;43,9 %;-;58;43,9 %;-
Ungültige Stimmen;0;0,0 %;-;1;1,7 %;-
Gültige Stimmen;58;100,0 %;-;57;98,3 %;-
SPD;12;20,7 %;-;14;24,6 %;-
AfD;19;32,8 %;-;18;31,6 %;-
CDU;9;15,5 %;-;4;7,0 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;11;19,0 %;-;5;8,8 %;-
BVB / FREIE WÄHLER;0;0,0 %;-;1;1,8 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;1;1,7 %;-;4;7,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;9;15,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;6;10,3 %;-;2;3,5 %;-
WU;-;-;-;0;0,0 %;-
