Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;523;-;-;523;-;-
Wählende;313;59,8 %;+51;313;59,8 %;+51
Ungültige Stimmen;4;1,3 %;-01;2;0,6 %;-04
Gültige Stimmen;309;98,7 %;+01;311;99,4 %;+04
SPD;98;31,7 %;+144;81;26,0 %;+38
AfD;119;38,5 %;+54;117;37,6 %;+68
CDU;59;19,1 %;+00;43;13,8 %;-23
GRÜNE/B 90;2;0,6 %;-65;9;2,9 %;-43
DIE LINKE;11;3,6 %;-83;6;1,9 %;-85
BVB / FREIE WÄHLER;19;6,1 %;-07;5;1,6 %;-48
FDP;0;0,0 %;-25;3;1,0 %;-33
Tierschutzpartei;-;-;-;3;1,0 %;-12
Plus;-;-;-;1;0,3 %;+03
BSW;-;-;-;42;13,5 %;+135
III. Weg;-;-;-;0;0,0 %;00
DKP;1;0,3 %;+03;0;0,0 %;00
DLW;-;-;-;1;0,3 %;+03
WU;-;-;-;0;0,0 %;00
