Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;181;-;-;181;-;-
Wählende;95;52,5 %;+120;95;52,5 %;+120
Ungültige Stimmen;0;0,0 %;-15;0;0,0 %;-15
Gültige Stimmen;95;100,0 %;+15;95;100,0 %;+15
SPD;57;60,0 %;+324;27;28,4 %;-11
AfD;18;18,9 %;-37;19;20,0 %;-25
CDU;6;6,3 %;-139;5;5,3 %;-128
GRÜNE/B 90;5;5,3 %;-24;26;27,4 %;+178
DIE LINKE;5;5,3 %;-112;3;3,2 %;-80
BVB / FREIE WÄHLER;2;2,1 %;-12;0;0,0 %;-18
FDP;0;0,0 %;-22;0;0,0 %;-35
Tierschutzpartei;-;-;-;2;2,1 %;-07
Plus;-;-;-;1;1,1 %;+04
BSW;-;-;-;12;12,6 %;+126
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;2;2,1 %;+21;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
