Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;213;-;-;213;-;-
Wählende;140;65,7 %;+114;140;65,7 %;+114
Ungültige Stimmen;7;5,0 %;+36;4;2,9 %;+18
Gültige Stimmen;133;95,0 %;-36;136;97,1 %;-18
SPD;38;28,6 %;+21;38;27,9 %;-09
AfD;56;42,1 %;+195;51;37,5 %;+138
CDU;24;18,0 %;-24;24;17,6 %;-14
GRÜNE/B 90;5;3,8 %;-49;3;2,2 %;-63
DIE LINKE;5;3,8 %;-73;2;1,5 %;-76
BVB / FREIE WÄHLER;4;3,0 %;-55;1;0,7 %;-35
FDP;0;0,0 %;-23;0;0,0 %;-24
Tierschutzpartei;-;-;-;4;2,9 %;-01
Plus;-;-;-;1;0,7 %;-04
BSW;-;-;-;12;8,8 %;+88
III. Weg;1;0,8 %;+08;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
