Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;636;-;-;636;-;-
Wählende;260;40,9 %;-;260;40,9 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;260;100,0 %;-;260;100,0 %;-
SPD;88;33,8 %;-;71;27,3 %;-
AfD;111;42,7 %;-;102;39,2 %;-
CDU;23;8,8 %;-;17;6,5 %;-
GRÜNE/B 90;3;1,2 %;-;6;2,3 %;-
DIE LINKE;11;4,2 %;-;8;3,1 %;-
BVB / FREIE WÄHLER;21;8,1 %;-;8;3,1 %;-
FDP;3;1,2 %;-;3;1,2 %;-
Tierschutzpartei;-;-;-;7;2,7 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;36;13,8 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
