Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;829;-;-;829;-;-
Wählende;442;53,3 %;-;442;53,3 %;-
Ungültige Stimmen;5;1,1 %;-;3;0,7 %;-
Gültige Stimmen;437;98,9 %;-;439;99,3 %;-
SPD;157;35,9 %;-;143;32,6 %;-
AfD;152;34,8 %;-;137;31,2 %;-
CDU;59;13,5 %;-;51;11,6 %;-
GRÜNE/B 90;9;2,1 %;-;9;2,1 %;-
DIE LINKE;22;5,0 %;-;21;4,8 %;-
BVB / FREIE WÄHLER;30;6,9 %;-;14;3,2 %;-
FDP;6;1,4 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;8;1,8 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;52;11,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;0,5 %;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
