Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;280;-;-;280;-;-
Wählende;156;55,7 %;-;156;55,7 %;-
Ungültige Stimmen;2;1,3 %;-;1;0,6 %;-
Gültige Stimmen;154;98,7 %;-;155;99,4 %;-
SPD;56;36,4 %;-;36;23,2 %;-
AfD;66;42,9 %;-;60;38,7 %;-
CDU;15;9,7 %;-;12;7,7 %;-
GRÜNE/B 90;1;0,6 %;-;3;1,9 %;-
DIE LINKE;9;5,8 %;-;5;3,2 %;-
BVB / FREIE WÄHLER;5;3,2 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,3 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;36;23,2 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,6 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;2;1,3 %;-;-;-;-
