Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;550;-;-;550;-;-
Wählende;255;46,4 %;-;255;46,4 %;-
Ungültige Stimmen;4;1,6 %;-;3;1,2 %;-
Gültige Stimmen;251;98,4 %;-;252;98,8 %;-
SPD;87;34,7 %;-;77;30,6 %;-
AfD;87;34,7 %;-;83;32,9 %;-
CDU;42;16,7 %;-;30;11,9 %;-
GRÜNE/B 90;3;1,2 %;-;1;0,4 %;-
DIE LINKE;14;5,6 %;-;7;2,8 %;-
BVB / FREIE WÄHLER;15;6,0 %;-;4;1,6 %;-
FDP;3;1,2 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;4;1,6 %;-
Plus;-;-;-;2;0,8 %;-
BSW;-;-;-;41;16,3 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,4 %;-
