Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;525;-;-;525;-;-
Ungültige Stimmen;3;0,6 %;-;2;0,4 %;-
Gültige Stimmen;522;99,4 %;-;523;99,6 %;-
SPD;211;40,4 %;-;191;36,5 %;-
AfD;119;22,8 %;-;91;17,4 %;-
CDU;108;20,7 %;-;85;16,3 %;-
GRÜNE/B 90;10;1,9 %;-;15;2,9 %;-
DIE LINKE;26;5,0 %;-;10;1,9 %;-
BVB / FREIE WÄHLER;37;7,1 %;-;12;2,3 %;-
FDP;11;2,1 %;-;4;0,8 %;-
Tierschutzpartei;-;-;-;6;1,1 %;-
Plus;-;-;-;3;0,6 %;-
BSW;-;-;-;104;19,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,4 %;-
