Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.018;-;-;1.018;-;-
Wählende;492;48,3 %;-;492.0;48,3 %;-
Ungültige Stimmen;6;1,2 %;-;2.0;0,4 %;-
Gültige Stimmen;486;98,8 %;-;490.0;99,6 %;-
SPD;178;36,6 %;-;130.0;26,5 %;-
AfD;161;33,1 %;-;146.0;29,8 %;-
CDU;43;8,8 %;-;38.0;7,8 %;-
GRÜNE/B 90;12;2,5 %;-;36.0;7,3 %;-
DIE LINKE;44;9,1 %;-;16.0;3,3 %;-
BVB / FREIE WÄHLER;41;8,4 %;-;15.0;3,1 %;-
FDP;7;1,4 %;-;8.0;1,6 %;-
Tierschutzpartei;-;-;-;7.0;1,4 %;-
Plus;-;-;-;6.0;1,2 %;-
BSW;-;-;-;86.0;17,6 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
