Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;897;-;-;897;-;-
Wählende;386;43,0 %;-;386;43,0 %;-
Ungültige Stimmen;5;1,3 %;-;5;1,3 %;-
Gültige Stimmen;381;98,7 %;-;381;98,7 %;-
SPD;103;27,0 %;-;90;23,6 %;-
AfD;181;47,5 %;-;167;43,8 %;-
CDU;44;11,5 %;-;35;9,2 %;-
GRÜNE/B 90;8;2,1 %;-;7;1,8 %;-
DIE LINKE;17;4,5 %;-;10;2,6 %;-
BVB / FREIE WÄHLER;10;2,6 %;-;2;0,5 %;-
FDP;7;1,8 %;-;3;0,8 %;-
Tierschutzpartei;11;2,9 %;-;5;1,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;61;16,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
