Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;730;-;-;730;-;-
Wählende;357;48,9 %;-;357;48,9 %;-
Ungültige Stimmen;6;1,7 %;-;4;1,1 %;-
Gültige Stimmen;351;98,3 %;-;353;98,9 %;-
SPD;148;42,2 %;-;128;36,3 %;-
AfD;94;26,8 %;-;81;22,9 %;-
CDU;52;14,8 %;-;42;11,9 %;-
GRÜNE/B 90;3;0,9 %;-;15;4,2 %;-
DIE LINKE;31;8,8 %;-;12;3,4 %;-
BVB / FREIE WÄHLER;21;6,0 %;-;6;1,7 %;-
FDP;2;0,6 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;8;2,3 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;58;16,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
