Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;196;-;-;196;-;-
Wählende;128;65,3 %;-;128;65,3 %;-
Ungültige Stimmen;4;3,1 %;-;4;3,1 %;-
Gültige Stimmen;124;96,9 %;-;124;96,9 %;-
SPD;21;16,9 %;-;20;16,1 %;-
AfD;72;58,1 %;-;65;52,4 %;-
CDU;13;10,5 %;-;9;7,3 %;-
GRÜNE/B 90;2;1,6 %;-;3;2,4 %;-
DIE LINKE;3;2,4 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;10;8,1 %;-;7;5,6 %;-
FDP;1;0,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;2,4 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;14;11,3 %;-
III. Weg;-;-;-;2;1,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;1,6 %;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
